stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946533,288923460,1783946533288923460,Pololu10,-0.9614810348,-1.00263989,0.05133123696,-0.006738839541,0.007462618873,-0.009363435209,-0.003299185308,0.9999228716
1783946533,298747915,1783946533298747915,Pololu10,-0.9600495696,-1.002610326,0.05118082091,-0.01168332102,0.0112063,-0.00328663527,-0.005805069115,0.9999149442
1783946533,309106947,1783946533309106947,Pololu10,-0.9585916996,-1.002623558,0.0511475578,-0.0165860311,0.01301166136,-0.0004401690094,-0.008287892677,0.9998809695
1783946533,319148708,1783946533319148708,Pololu10,-0.9572758079,-1.002660632,0.05110679567,-0.01707685401,0.0145582892,-0.0004758861614,-0.008532297798,0.9998574853
1783946533,329641281,1783946533329641281,Pololu10,-0.9557037354,-1.002672672,0.05116912723,-0.01819882065,0.01481021289,-0.001487762784,-0.009078220464,0.9998480082
1783946533,339339785,1783946533339339785,Pololu10,-0.9542406201,-1.002773404,0.05117210373,-0.01631229673,0.01485768054,-0.0036258162,-0.008102928288,0.9998502731
1783946533,349557239,1783946533349557239,Pololu10,-0.9527285695,-1.002836108,0.05116217211,-0.01306823324,0.01478740852,-0.002623480046,-0.006495922338,0.999866128
1783946533,358968028,1783946533358968028,Pololu10,-0.9511291981,-1.002887964,0.05116214976,-0.01273614085,0.01496504154,-0.00275255111,-0.006327475421,0.9998642206
1783946533,369295495,1783946533369295495,Pololu10,-0.9495217204,-1.002935529,0.05118332058,-0.009853305056,0.01373584382,-0.002818757668,-0.004888318945,0.999889791
1783946533,379005093,1783946533379005093,Pololu10,-0.947773993,-1.002962589,0.05115586892,-0.01041328255,0.01425247733,-0.002352114767,-0.005173578393,0.9998823404
1783946533,389088407,1783946533389088407,Pololu10,-0.9461240768,-1.003047466,0.05115479603,-0.01011683159,0.01517267805,-0.002227817196,-0.005025134888,0.9998698235
1783946533,399055841,1783946533399055841,Pololu10,-0.9443941116,-1.003092766,0.05119986087,-0.01163148188,0.01644783653,-0.001652707811,-0.005789285991,0.9998466372
1783946533,409168899,1783946533409168899,Pololu10,-0.9426073432,-1.003103375,0.05120259896,-0.01186029761,0.0155845955,-0.002265937859,-0.005895473529,0.9998586178
1783946533,418931400,1783946533418931400,Pololu10,-0.9407799244,-1.003092408,0.05124879628,-0.01253262428,0.0160876736,-0.0009896801785,-0.006251150277,0.9998506308
1783946533,429212670,1783946533429212670,Pololu10,-0.9391604066,-1.003096104,0.05115712807,-0.01281567507,0.01367385685,-0.005419836845,-0.006333999336,0.99987185
1783946533,439261091,1783946533439261091,Pololu10,-0.9373654723,-1.003109097,0.05108691007,-0.01266979294,0.01396158338,-0.005688630044,-0.0062557403,0.9998668432
1783946533,448904842,1783946533448904842,Pololu10,-0.9355259538,-1.003126979,0.05101595819,-0.01216417356,0.01342306472,-0.007455291692,-0.005982014351,0.9998642802
1783946533,458830315,1783946533458830315,Pololu10,-0.9336003661,-1.003236294,0.05102751404,-0.0115730099,0.01370727643,-0.006923233159,-0.005691698287,0.9998658895
1783946533,469389718,1783946533469389718,Pololu10,-0.9317731857,-1.003334999,0.05103871599,-0.01285039558,0.01323118154,-0.006592066959,-0.006338075735,0.9998706579
1783946533,478899655,1783946533478899655,Pololu10,-0.9299114347,-1.003356934,0.05113653094,-0.01340971629,0.01405528095,-0.006203329656,-0.006617892534,0.9998601675
1783946533,488859927,1783946533488859927,Pololu10,-0.928047061,-1.003351331,0.05112957209,-0.01497909304,0.01305778883,-0.006813298445,-0.007400629111,0.9998642206
1783946533,499183490,1783946533499183490,Pololu10,-0.9261754751,-1.003276944,0.05110006779,-0.01702673426,0.01421124395,-0.01006170362,-0.008369846269,0.9998133183
1783946533,509231552,1783946533509231552,Pololu10,-0.9241960049,-1.003162146,0.05098966137,-0.02029305048,0.01331710629,-0.01096617896,-0.009999398142,0.9998012185
